Operator,price,Bus Type,Seats Left,Window Seats,rating,Source,Destination,distance,Departure Hour,Arrival Hour,Travel Duration (min)
189,739,10,36,18,4.0,5,0,243,19,0,310
189,379,13,33,10,4.0,5,0,243,22,3,275
592,1199,7,37,18,4.0,5,0,243,21,0,210
525,284,28,32,14,3.9,5,0,243,6,11,290
365,1026,23,33,16,4.0,5,0,243,22,2,210
266,799,57,40,15,3.9,5,0,243,21,1,245
427,899,54,23,12,4.1,5,0,243,23,4,270
85,998,1,32,11,4.0,5,0,243,19,0,300
331,899,14,30,10,4.0,5,0,243,22,1,180
567,999,51,37,16,3.9,5,0,243,5,21,975
221,1499,56,45,20,3.8,5,0,243,18,21,210
592,799,20,29,16,3.9,5,0,243,23,3,230
221,1599,7,42,19,3.8,5,0,243,21,1,215
189,483,18,16,6,4.0,5,0,243,23,3,255
189,463,13,14,5,4.0,5,0,243,0,3,180
221,669,57,29,14,3.8,5,0,243,9,12,190
221,1999,7,42,19,3.8,5,0,243,20,10,850
605,749,10,30,16,3.8,5,0,243,22,3,295
295,1100,7,26,10,3.9,5,0,243,20,11,900
295,1100,7,26,10,3.9,5,0,243,18,22,240
221,1999,60,24,12,4.0,5,0,243,17,21,220
266,689,1,38,14,3.7,5,0,243,23,3,210
266,5000,10,33,16,4.2,5,0,243,23,3,220
189,367,18,26,9,3.8,5,0,243,11,15,295
147,549,10,34,17,3.7,5,0,243,21,2,274
221,1499,23,34,15,3.8,5,0,243,19,22,180
707,569,1,18,8,3.9,5,0,243,1,3,130
221,2999,56,45,20,3.8,5,0,243,21,1,220
902,3490,23,25,12,4.1,5,0,243,22,3,281
221,1599,57,32,14,3.8,5,0,243,16,20,220
266,689,1,38,20,3.6,5,0,243,22,2,240
221,2999,7,42,19,3.8,5,0,243,22,1,190
221,1999,57,32,15,3.8,5,0,243,18,22,220
221,3499,57,44,22,3.8,5,0,243,17,20,210
902,750,23,28,14,3.7,5,0,243,11,15,249
904,606,20,34,17,3.6,5,0,243,22,2,260
221,1999,20,30,13,3.8,5,0,243,20,23,180
86,711,1,33,13,3.6,5,0,243,11,15,245
593,1800,56,39,18,3.6,5,0,243,12,16,210
195,899,7,31,15,3.6,5,0,243,20,1,270
576,799,7,35,19,3.5,5,0,243,10,13,215
683,799,1,35,18,3.5,5,0,243,21,2,285
60,1600,66,34,16,3.6,5,0,243,19,22,233
47,1199,20,26,13,3.6,5,0,243,20,23,210
592,599,20,35,16,3.4,5,0,243,23,4,286
585,799,1,35,18,3.4,5,0,243,22,2,249
585,1399,8,40,18,3.4,5,0,243,22,1,155
585,1499,1,40,16,3.4,5,0,243,21,23,155
593,999,10,30,16,3.4,5,0,243,21,1,210
724,2745,14,36,18,3.5,5,0,243,18,23,331
593,699,7,26,14,3.4,5,0,243,22,2,200
576,1299,10,30,16,3.4,5,0,243,20,0,225
56,664,60,50,18,3.1,5,0,243,23,4,285
541,599,57,24,10,3.4,5,0,243,1,4,170
593,699,10,24,12,3.4,5,0,243,22,2,228
365,1330,20,35,18,3.3,5,0,243,17,20,210
592,1299,10,24,11,3.4,5,0,243,23,2,210
593,599,10,23,12,3.3,5,0,243,23,2,210
889,1990,2,50,24,3.1,5,0,243,20,1,270
578,1499,1,27,14,3.3,5,0,243,23,3,265
269,499,1,26,13,3.2,5,0,243,22,2,240
190,549,1,41,17,3.0,5,0,243,21,0,180
365,499,20,47,23,2.9,5,0,243,23,3,250
578,1499,1,23,10,3.3,5,0,243,23,3,270
585,1599,1,17,4,3.4,5,0,243,18,23,280
578,1099,1,19,9,3.3,5,0,243,22,2,270
8,1199,1,40,22,3.0,5,0,243,23,2,211
8,1199,1,40,22,3.0,5,0,243,23,2,211
241,1199,7,32,16,3.1,5,0,243,21,23,155
189,414,10,18,7,3.2,5,0,243,20,0,240
423,390,53,49,22,2.8,5,0,243,22,4,370
190,549,1,37,6,3.0,5,0,243,21,0,180
578,1785,1,18,11,3.3,5,0,243,22,3,270
350,1299,7,34,18,3.0,5,0,243,21,22,85
243,500,10,19,11,3.1,5,0,243,20,23,195
423,423,53,41,18,2.8,5,0,243,9,15,370
85,1100,1,28,9,3.0,5,0,243,18,21,200
593,700,50,37,19,2.8,5,0,243,22,2,240
393,599,10,20,10,3.0,5,0,243,0,4,210
653,799,11,36,18,2.8,5,0,243,23,3,211
332,1200,10,17,6,3.1,5,0,243,20,1,270
653,1299,11,40,20,2.8,5,0,243,23,3,240
592,899,60,26,14,2.9,5,0,243,22,2,195
332,1300,10,15,4,3.1,5,0,243,19,23,240
190,699,1,17,4,3.0,5,0,243,21,2,330
761,1499,2,37,18,2.8,5,0,243,21,0,185
317,1199,1,24,12,2.9,5,0,243,22,1,200
537,1149,2,38,11,2.7,5,0,243,21,1,210
761,1499,7,24,12,2.8,5,0,243,22,0,165
653,1199,10,20,11,2.8,5,0,243,2,6,270
761,1499,7,22,11,2.8,5,0,243,20,23,190
541,1799,57,37,19,2.6,5,0,243,23,2,195
362,4500,2,52,21,2.7,5,0,243,21,23,175
185,800,72,35,14,2.5,5,0,243,6,11,305
883,900,20,40,19,2.4,5,0,243,1,4,190
908,2659,10,36,18,2.6,5,0,243,23,2,210
579,2000,30,53,24,2.3,5,0,243,19,22,215
330,999,48,34,18,2.4,5,0,243,22,2,270
514,999,7,42,18,2.3,5,0,243,20,23,149
593,799,7,27,13,2.4,5,0,243,23,2,215
579,2000,72,45,20,2.3,5,0,243,20,23,215
185,999,71,45,22,2.1,5,0,243,6,11,315
514,999,2,31,11,2.3,5,0,243,20,23,165
580,899,0,48,22,2.0,5,0,243,22,3,300
580,899,0,48,22,2.0,5,0,243,22,3,300
580,539,0,45,20,2.0,5,0,243,22,2,235
580,584,0,45,20,2.0,5,0,243,13,17,235
580,719,0,45,20,2.0,5,0,243,8,12,235
189,739,13,45,18,2.0,5,0,243,6,11,325
721,740,46,26,14,2.2,5,0,243,22,3,330
340,1296,1,46,22,2.0,5,0,243,20,23,220
743,2249,5,29,12,2.3,5,0,243,22,3,270
743,2249,7,29,6,2.3,5,0,243,23,3,181
892,1200,14,30,16,2.1,5,0,243,20,0,245
132,399,10,30,16,2.0,5,0,243,22,2,250
596,1190,2,29,6,2.1,5,0,243,22,1,180
477,2200,67,49,22,1.9,5,0,243,23,2,165
653,699,57,18,9,2.1,5,0,243,0,4,190
185,600,13,37,15,1.8,5,0,243,6,11,280
309,949,10,36,18,1.8,5,0,243,22,1,190
874,2190,2,54,25,1.7,5,0,243,21,0,150
642,2099,2,16,4,2.1,5,0,243,22,1,225
197,571,13,49,22,1.5,5,0,243,12,16,250
309,1999,10,36,18,1.8,5,0,243,21,1,225
350,1299,2,45,19,1.6,5,0,243,20,0,225
350,1499,2,42,17,1.6,5,0,243,19,22,225
593,699,10,24,13,1.7,5,0,243,22,2,210
547,1350,0,49,22,1.4,5,0,243,23,3,240
547,1280,1,42,20,1.4,5,0,243,23,3,220
638,1099,2,48,19,1.3,5,0,243,22,2,245
547,1665,1,42,20,1.4,5,0,243,21,0,180
638,599,1,38,24,1.3,5,0,243,23,1,173
638,1199,2,47,18,1.3,5,0,243,19,23,235
638,999,1,40,26,1.3,5,0,243,20,23,210
638,499,48,30,15,1.4,5,0,243,22,2,246
271,549,13,37,18,1.3,5,0,243,5,11,330
638,1299,1,40,26,1.3,5,0,243,22,1,210
638,1099,1,37,23,1.3,5,0,243,16,20,235
638,1499,2,44,16,1.3,5,0,243,15,19,215
547,2339,2,41,18,1.4,5,0,243,17,21,240
547,2249,2,39,17,1.4,5,0,243,16,20,240
638,800,10,34,16,1.3,5,0,243,20,23,173
638,1499,1,38,21,1.3,5,0,243,21,0,195
638,1200,14,36,18,1.3,5,0,243,23,3,225
638,1499,1,36,24,1.3,5,0,243,19,23,215
350,1099,2,60,25,1.0,5,0,243,20,0,215
638,699,1,32,12,1.3,5,0,243,22,2,240
638,699,1,32,12,1.3,5,0,243,21,1,210
638,1500,14,36,18,1.3,5,0,243,16,20,220
638,1499,1,32,20,1.3,5,0,243,18,21,230
875,840,2,54,18,1.0,5,0,243,22,2,245
516,4500,46,30,16,1.6,5,0,243,20,0,270
632,699,13,21,10,1.3,5,0,243,14,19,300
365,1235,20,47,24,1.0,5,0,243,18,23,270
266,709,20,42,21,1.0,5,0,243,23,2,170
365,1330,20,45,22,1.0,5,0,243,23,2,210
883,699,20,38,19,1.0,5,0,243,23,3,230
242,1500,2,48,11,1.0,5,0,243,22,1,210
898,750,48,36,19,1.0,5,0,243,22,2,231
837,300,51,33,14,1.0,5,0,243,7,10,180
837,300,51,33,14,1.0,5,0,243,10,13,180
837,300,51,33,14,1.0,5,0,243,16,19,180
837,300,51,33,14,1.0,5,0,243,11,14,180
837,300,51,33,14,1.0,5,0,243,8,11,180
837,300,51,33,14,1.0,5,0,243,9,12,180
837,300,51,33,14,1.0,5,0,243,11,14,180
837,300,51,33,14,1.0,5,0,243,13,16,180
837,300,51,33,14,1.0,5,0,243,15,18,180
837,300,51,33,14,1.0,5,0,243,17,20,180
837,300,51,33,14,1.0,5,0,243,7,10,180
837,300,51,33,14,1.0,5,0,243,9,12,180
837,300,51,33,14,1.0,5,0,243,13,16,180
837,300,51,33,14,1.0,5,0,243,15,18,180
898,750,48,35,19,1.0,5,0,243,22,2,241
837,375,51,33,14,1.0,5,0,243,6,9,180
837,449,51,33,14,1.0,5,0,243,11,14,180
837,449,51,33,14,1.0,5,0,243,14,17,180
837,449,51,33,14,1.0,5,0,243,12,15,180
837,449,51,33,14,1.0,5,0,243,10,13,180
266,1479,20,40,21,1.0,5,0,243,18,23,265
708,994,2,36,16,1.0,5,0,243,18,22,225
320,1299,1,36,19,1.0,5,0,243,21,0,210
708,994,1,31,16,1.0,5,0,243,21,1,225
221,1599,57,36,18,1.0,5,0,243,19,23,220
242,1500,2,38,11,1.0,5,0,243,22,1,180
653,699,57,26,15,1.0,5,0,243,0,3,170
708,994,20,29,14,1.0,5,0,243,17,21,225
708,994,1,29,13,1.0,5,0,243,20,23,225
148,999,7,28,14,1.0,5,0,243,21,0,220
716,1399,23,30,14,1.0,5,0,243,23,2,190
320,1299,2,26,13,1.0,5,0,243,18,22,240
129,810,10,18,8,1.0,5,0,243,23,4,255
518,1500,25,22,14,1.0,5,0,243,22,3,330
518,1199,25,16,9,1.0,5,0,243,22,2,210
189,575,18,11,5,1.0,5,0,243,0,3,165
189,717,23,10,3,1.0,5,0,243,20,0,260
638,1199,2,47,18,5.0,5,12,548,19,3,475
365,1197,20,42,20,5.0,5,12,548,22,6,450
190,1599,1,40,16,3.9,5,12,548,21,4,435
57,1295,1,35,18,5.0,5,12,548,20,4,490
266,1179,20,46,24,4.8,5,12,548,21,6,545
266,679,20,42,21,4.7,5,12,548,21,6,555
266,939,10,33,16,4.8,5,12,548,23,8,490
266,719,20,42,22,4.6,5,12,548,22,7,510
266,749,20,42,21,4.6,5,12,548,23,7,495
266,719,20,41,15,4.6,5,12,548,21,6,570
365,825,20,46,24,4.5,5,12,548,23,7,455
585,1399,8,40,18,4.7,5,12,548,22,7,540
248,2160,10,36,18,4.8,5,12,548,20,4,490
266,949,57,40,14,4.6,5,12,548,22,6,495
541,1799,57,37,19,4.6,5,12,548,23,7,460
266,749,20,42,23,4.5,5,12,548,21,6,570
266,1139,20,46,25,4.5,5,12,548,19,5,560
365,1235,20,47,24,4.5,5,12,548,18,3,510
266,1199,20,46,25,4.5,5,12,548,16,2,620
266,799,57,40,15,4.5,5,12,548,21,6,510
266,729,1,38,20,4.5,5,12,548,21,7,555
266,719,1,38,14,4.5,5,12,548,22,7,540
365,969,23,33,16,4.5,5,12,548,23,7,505
295,1100,7,25,13,4.7,5,12,548,18,2,510
541,1799,57,40,20,4.5,5,12,548,23,7,480
221,1599,57,36,18,4.5,5,12,548,22,6,480
266,1229,1,42,21,4.5,5,12,548,19,5,605
266,1719,1,38,19,4.6,5,12,548,16,2,600
266,1239,20,42,21,4.5,5,12,548,18,4,605
873,1200,2,48,19,4.4,5,12,548,22,5,465
266,1269,1,37,19,4.5,5,12,548,16,2,560
86,711,1,35,14,4.4,5,12,548,10,19,520
365,1330,20,45,23,4.4,5,12,548,18,2,530
638,1499,1,38,21,4.5,5,12,548,21,4,435
365,1330,20,34,18,4.5,5,12,548,17,1,510
365,825,20,46,24,4.3,5,12,548,23,8,515
593,799,7,27,13,4.4,5,12,548,23,7,480
902,750,23,28,14,4.5,5,12,548,11,19,478
221,1999,57,32,14,4.6,5,12,548,20,4,495
365,570,20,39,20,4.3,5,12,548,11,21,600
221,1599,57,34,15,4.5,5,12,548,21,5,480
266,699,20,38,21,4.3,5,12,548,22,7,540
904,606,20,34,19,4.3,5,12,548,22,7,545
266,729,9,40,20,4.3,5,12,548,21,6,555
221,1999,7,42,19,4.4,5,12,548,20,5,510
221,1599,57,36,18,4.4,5,12,548,19,3,470
541,899,57,12,4,4.6,5,12,548,1,8,460
904,1386,20,34,17,4.4,5,12,548,20,7,665
265,1399,57,37,15,4.3,5,12,548,22,7,500
266,1209,1,38,20,4.3,5,12,548,20,5,545
676,1249,1,29,15,4.4,5,12,548,19,4,510
265,1499,13,49,22,4.2,5,12,548,22,6,465
265,1499,13,49,22,4.2,5,12,548,23,8,495
873,1100,2,44,17,4.2,5,12,548,22,5,455
266,1759,1,33,16,4.4,5,12,548,19,4,545
365,1425,20,46,24,4.2,5,12,548,20,5,530
265,1699,13,49,22,4.2,5,12,548,23,8,540
221,2999,56,45,20,4.4,5,12,548,21,5,470
221,669,57,29,14,4.2,5,12,548,9,16,450
190,799,1,38,15,4.1,5,12,548,22,5,425
365,1197,20,39,20,4.2,5,12,548,20,5,510
221,1599,57,34,16,4.3,5,12,548,21,5,480
266,1059,23,27,15,4.3,5,12,548,20,5,585
190,799,57,36,14,4.1,5,12,548,23,6,430
585,1499,1,24,12,4.4,5,12,548,17,1,510
365,1330,20,45,22,4.1,5,12,548,23,7,475
221,3499,57,44,22,4.4,5,12,548,17,1,475
585,1499,1,40,16,4.2,5,12,548,21,5,470
365,825,20,46,24,4.0,5,12,548,23,7,445
190,799,1,32,16,4.1,5,12,548,23,7,450
592,799,20,29,16,4.1,5,12,548,23,7,480
593,1800,56,45,20,4.0,5,12,548,12,20,480
592,599,20,35,16,4.0,5,12,548,23,7,470
873,1100,2,48,19,3.9,5,12,548,18,2,500
592,1199,1,37,18,4.0,5,12,548,21,4,450
365,1377,20,46,24,3.9,5,12,548,19,4,510
47,1199,20,26,13,4.1,5,12,548,20,4,510
190,1599,1,38,15,4.0,5,12,548,20,3,420
221,1999,57,31,14,4.1,5,12,548,18,2,470
638,1099,1,37,23,3.9,5,12,548,16,0,520
128,1499,1,42,22,3.9,5,12,548,20,4,520
266,1479,20,40,21,3.9,5,12,548,18,4,605
593,699,7,26,14,3.9,5,12,548,22,6,480
340,1296,1,46,22,3.8,5,12,548,20,4,500
56,664,60,36,14,3.8,5,12,548,23,7,495
221,1169,7,35,15,3.9,5,12,548,20,4,495
593,1449,7,27,13,4.0,5,12,548,20,4,460
221,1499,57,28,12,4.0,5,12,548,22,6,480
174,2499,7,21,9,4.2,5,12,548,14,22,480
221,1599,7,28,12,4.0,5,12,548,19,3,495
221,2999,7,42,19,4.0,5,12,548,23,6,415
189,408,18,16,6,4.0,5,12,548,23,7,520
624,981,2,30,9,3.9,5,12,548,22,6,490
174,1099,7,30,12,3.9,5,12,548,18,3,540
128,2857,1,42,22,3.9,5,12,548,14,22,505
393,599,10,19,9,3.9,5,12,548,0,8,465
576,799,7,34,20,3.6,5,12,548,10,18,480
779,1429,14,29,14,3.8,5,12,548,20,3,472
369,1799,61,48,20,3.6,5,12,548,20,5,510
85,1100,1,28,9,3.7,5,12,548,18,2,485
860,999,57,24,9,3.7,5,12,548,22,6,480
221,1999,60,17,7,3.9,5,12,548,17,1,470
850,1049,2,15,8,3.8,5,12,548,20,5,555
724,1440,27,44,20,3.5,5,12,548,18,5,641
592,1440,20,33,18,3.6,5,12,548,20,4,465
724,1889,27,44,20,3.5,5,12,548,17,4,641
320,1299,2,26,13,3.6,5,12,548,19,3,460
673,2999,57,43,21,3.6,5,12,548,20,3,450
86,1044,1,32,12,3.5,5,12,548,22,6,505
266,899,1,38,21,3.3,5,12,548,20,5,570
653,699,57,17,8,3.5,5,12,548,0,8,460
902,1590,23,25,12,3.5,5,12,548,23,6,463
56,664,60,50,18,3.1,5,12,548,23,9,555
873,1300,2,48,19,3.2,5,12,548,18,2,480
320,1299,1,36,19,3.3,5,12,548,22,6,500
190,1399,19,38,16,3.3,5,12,548,20,3,435
638,999,1,40,26,3.1,5,12,548,20,3,450
724,4050,14,36,18,3.5,5,12,548,18,4,641
638,699,1,32,12,3.1,5,12,548,21,5,450
585,1599,1,17,4,3.4,5,12,548,18,3,510
638,1499,1,36,24,3.1,5,12,548,19,3,485
638,1299,1,40,26,3.0,5,12,548,22,6,495
638,699,1,31,11,3.0,5,12,548,22,6,480
336,1099,2,68,34,2.6,5,12,548,20,4,465
350,1199,7,35,16,3.0,5,12,548,17,0,465
241,1299,1,34,17,2.9,5,12,548,23,6,450
707,569,1,18,8,3.0,5,12,548,1,8,430
708,994,20,29,14,2.9,5,12,548,17,2,540
265,1299,2,32,11,2.9,5,12,548,19,4,585
317,1199,1,21,10,2.9,5,12,548,22,6,480
148,1199,58,46,20,2.6,5,12,548,20,4,480
350,1299,2,45,19,2.5,5,12,548,20,5,539
195,899,7,31,15,2.6,5,12,548,20,6,600
278,1499,7,27,13,2.7,5,12,548,19,2,450
638,1099,2,48,19,2.4,5,12,548,22,6,485
350,1499,2,42,17,2.5,5,12,548,19,3,539
148,999,7,27,13,2.6,5,12,548,21,6,535
852,3419,2,50,20,2.6,5,12,548,16,0,481
350,1199,7,34,18,2.5,5,12,548,21,5,525
148,999,58,25,8,2.6,5,12,548,20,4,495
362,4500,2,52,21,2.7,5,12,548,21,5,480
708,994,2,36,16,2.4,5,12,548,18,3,540
579,2000,30,53,24,2.3,5,12,548,19,3,480
852,4749,2,50,20,2.6,5,12,548,16,0,481
221,1599,57,25,11,2.5,5,12,548,16,23,440
579,2000,72,45,20,2.3,5,12,548,20,4,480
320,1099,10,43,22,2.2,5,12,548,17,1,445
761,1499,2,37,18,2.3,5,12,548,21,4,395
763,3000,72,53,24,2.3,5,12,548,22,7,570
336,999,2,66,32,1.9,5,12,548,22,6,480
278,2199,2,33,10,2.4,5,12,548,21,6,555
320,1299,1,30,15,2.3,5,12,548,22,5,415
148,1099,58,37,13,2.2,5,12,548,21,5,480
853,1599,2,40,20,2.2,5,12,548,20,6,570
85,1100,1,28,9,2.3,5,12,548,20,4,450
628,1400,2,20,10,2.4,5,12,548,18,3,510
222,1299,1,28,11,2.2,5,12,548,23,7,480
247,1999,2,19,3,2.4,5,12,548,16,23,479
628,1500,2,30,15,2.1,5,12,548,17,1,510
874,2190,2,54,25,1.9,5,12,548,21,5,450
615,999,13,29,13,2.0,5,12,548,23,9,570
578,1785,1,18,11,2.2,5,12,548,23,7,482
477,2200,67,49,22,1.9,5,12,548,23,6,375
878,1299,7,27,12,2.0,5,12,548,22,5,450
793,1799,1,29,19,2.0,5,12,548,19,3,510
875,840,2,54,22,1.6,5,12,548,23,6,460
793,1799,1,26,16,2.0,5,12,548,20,4,510
642,2099,2,16,4,2.1,5,12,548,22,6,480
876,1099,2,45,21,1.6,5,12,548,19,3,440
578,1499,1,23,10,1.9,5,12,548,23,8,482
654,2190,2,10,5,2.0,5,12,548,16,1,586
514,999,7,41,17,1.5,5,12,548,21,4,385
637,1399,2,51,24,1.4,5,12,548,23,8,481
708,994,1,31,16,1.5,5,12,548,21,6,540
547,1280,1,42,20,1.4,5,12,548,23,7,465
908,2659,10,36,18,1.6,5,12,548,23,6,420
225,2999,2,40,16,1.6,5,12,548,14,23,595
889,1990,2,50,24,1.3,5,12,548,20,6,585
58,2700,10,30,16,1.6,5,12,548,17,1,480
653,1299,11,40,20,1.3,5,12,548,23,7,450
350,1099,2,38,15,1.3,5,12,548,20,5,525
547,1665,1,42,20,1.3,5,12,548,21,6,540
58,2700,7,23,14,1.6,5,12,548,19,4,540
245,1799,6,65,24,1.0,5,12,548,14,23,540
245,1799,6,65,24,1.0,5,12,548,15,23,539
245,1799,6,65,24,1.0,5,12,548,14,23,560
245,1799,6,65,24,1.0,5,12,548,15,0,560
638,1499,1,32,20,1.3,5,12,548,18,1,440
547,2339,2,41,18,1.3,5,12,548,17,3,645
197,571,13,48,21,1.0,5,12,548,12,21,540
761,1199,7,27,13,1.3,5,12,548,23,6,420
853,1599,2,38,19,1.2,5,12,548,20,5,540
148,1499,2,52,22,1.0,5,12,548,22,6,475
547,1350,0,49,22,1.0,5,12,548,23,10,645
51,1619,2,50,20,1.0,5,12,548,23,6,420
51,1439,13,45,20,1.0,5,12,548,22,5,420
653,799,11,36,18,1.0,5,12,548,23,7,421
604,2564,0,34,16,1.2,5,12,548,14,1,646
51,2699,2,48,19,1.0,5,12,548,22,5,419
604,2469,0,30,11,1.2,5,12,548,21,5,480
708,994,1,29,13,1.0,5,12,548,20,5,540
51,2429,2,44,18,1.0,5,12,548,15,23,480
584,1096,2,30,12,1.0,5,12,548,21,3,360
547,2249,2,40,17,1.0,5,12,548,16,2,585
295,1100,7,26,10,1.0,5,12,548,20,4,450
51,2699,2,38,15,1.0,5,12,548,15,23,480
628,2199,2,30,15,1.0,5,12,548,19,3,510
811,1400,2,20,7,1.0,5,12,548,18,2,510
225,2899,2,30,11,1.0,5,12,548,14,22,480
638,2600,14,29,14,3.8,5,13,1452,13,19,1810
60,6000,10,18,12,1.3,5,13,1452,18,10,2400
540,1500,10,28,14,4.0,6,7,674,17,10,1049
542,1099,10,25,8,3.8,6,7,674,19,11,960
266,1164,14,21,12,3.8,6,7,674,18,10,995
266,1628,14,17,10,3.8,6,7,674,15,8,1020
542,1099,10,27,9,3.2,6,7,674,19,10,900
542,1099,10,24,13,3.1,6,7,674,16,9,1079
904,1188,14,24,13,3.1,6,7,674,16,7,895
720,1190,10,18,8,3.1,6,7,674,17,8,945
866,1200,10,27,13,2.6,6,7,674,17,10,1030
530,1400,10,31,15,2.5,6,7,674,18,9,900
530,1400,10,33,16,2.4,6,7,674,17,8,900
866,1400,66,35,16,2.3,6,7,674,18,10,930
866,1200,10,19,8,2.5,6,7,674,16,8,950
478,1490,10,31,15,2.0,6,7,674,18,7,750
478,2000,10,36,18,1.9,6,7,674,18,7,750
532,1500,87,21,9,2.0,6,7,674,15,7,930
254,7000,82,36,18,1.7,6,7,674,19,10,920
181,4000,23,36,18,1.0,6,7,674,19,11,945
542,2950,10,36,12,1.0,6,7,674,21,16,1155
68,9999,23,34,18,1.0,6,7,674,18,7,810
859,1300,60,16,8,5.0,6,13,585,16,5,755
347,999,46,13,7,5.0,6,13,585,16,7,930
904,1187,60,18,10,4.6,6,13,585,20,9,785
904,1134,60,24,11,4.4,6,13,585,19,9,805
266,2083,14,19,9,4.5,6,13,585,19,7,715
266,1935,14,18,9,4.3,6,13,585,21,9,725
495,1200,10,16,8,4.2,6,13,585,19,7,720
859,1200,60,27,13,4.0,6,13,585,20,11,860
72,1200,10,12,7,4.2,6,13,585,20,8,750
872,1000,46,30,14,4.0,6,13,585,19,9,800
75,1199,10,25,14,3.9,6,13,585,19,7,765
266,2203,14,14,3,4.2,6,13,585,18,6,745
74,1100,10,20,12,4.0,6,13,585,17,6,780
687,1200,10,27,14,3.9,6,13,585,18,6,690
486,1100,46,18,9,4.3,6,13,585,16,6,850
495,1100,46,11,7,4.3,6,13,585,18,6,720
608,5000,10,30,16,4.2,6,13,585,18,5,660
539,1899,10,27,14,3.8,6,13,585,22,12,840
307,1999,60,14,7,4.0,6,13,585,18,7,755
74,850,51,11,2,3.8,6,13,585,18,7,780
73,1399,10,30,14,3.5,6,13,585,22,10,720
192,2000,37,49,22,3.6,6,13,585,17,8,910
409,1500,10,21,10,3.5,6,13,585,19,8,810
686,2000,10,30,16,3.4,6,13,585,18,9,905
71,1150,14,19,9,3.4,6,13,585,18,11,995
411,1500,10,17,8,3.2,6,13,585,19,8,780
408,1500,10,30,14,2.8,6,13,585,17,5,720
411,900,51,23,8,2.6,6,13,585,18,9,870
307,1899,10,25,13,2.3,6,13,585,19,8,755
410,1500,10,29,14,2.1,6,13,585,21,11,830
42,1200,46,23,12,2.6,6,13,585,19,7,690
542,4000,66,36,18,2.0,6,13,585,20,7,645
307,1800,0,40,18,1.7,6,13,585,19,8,755
192,2500,0,49,22,1.3,6,13,585,18,8,830
307,1999,60,14,7,5.0,6,15,442,17,4,675
68,1699,60,10,2,4.8,6,15,442,22,7,555
904,1483,60,18,10,4.6,6,15,442,20,7,620
266,1741,14,18,9,4.6,6,15,442,21,7,605
64,3000,73,20,10,4.8,6,15,442,21,7,615
64,1900,23,24,10,4.3,6,15,442,22,10,690
904,1349,60,28,12,4.2,6,15,442,19,5,590
64,1100,50,31,16,4.5,6,15,442,20,6,630
40,1555,10,30,16,4.1,6,15,442,20,7,682
266,1874,14,19,9,4.3,6,15,442,19,5,610
266,1982,14,14,3,4.4,6,15,442,18,5,655
566,1900,60,26,13,4.1,6,15,442,18,6,735
266,1984,14,15,7,4.3,6,15,442,19,5,630
263,1700,10,20,10,4.1,6,15,442,21,7,600
72,1200,10,12,7,4.1,6,15,442,20,7,660
566,1870,60,18,9,4.0,6,15,442,17,5,720
566,1920,60,13,6,4.1,6,15,442,22,7,570
69,1699,10,11,5,4.1,6,15,442,22,10,728
859,1200,60,27,13,3.7,6,15,442,18,6,745
74,1100,10,20,12,3.8,6,15,442,17,7,830
68,1199,46,16,7,4.2,6,15,442,20,6,630
63,2120,82,24,13,3.7,6,15,442,22,9,690
41,1900,82,24,13,3.7,6,15,442,20,6,630
566,1920,60,13,6,3.9,6,15,442,22,7,570
409,1500,10,25,12,3.6,6,15,442,19,6,690
68,1199,46,14,7,4.1,6,15,442,19,5,630
539,1899,10,27,14,3.6,6,15,442,22,7,540
75,1199,10,25,14,3.5,6,15,442,19,6,660
363,1499,10,11,5,3.8,6,15,442,20,7,630
215,799,34,20,3,3.8,6,15,442,18,5,690
307,1899,10,26,14,3.5,6,15,442,18,5,675
71,1150,14,19,9,3.5,6,15,442,18,5,660
686,2000,10,30,16,3.4,6,15,442,18,4,615
41,1990,82,22,11,3.4,6,15,442,22,8,575
70,1250,46,22,10,3.6,6,15,442,21,7,630
70,1499,10,16,8,3.3,6,15,442,19,6,658
408,1500,10,30,14,3.0,6,15,442,15,3,690
542,4000,66,36,18,3.3,6,15,442,20,6,600
74,900,51,11,2,3.4,6,15,442,18,6,715
73,1399,10,30,14,2.7,6,15,442,22,8,600
216,2000,4,39,16,3.0,6,15,442,19,6,660
64,2499,87,25,12,2.6,6,15,442,22,9,670
307,1800,0,40,18,2.5,6,15,442,18,5,675
411,900,37,19,4,2.6,6,15,442,16,5,770
410,1500,10,29,14,2.0,6,15,442,20,5,585
347,999,46,13,7,1.9,6,15,442,16,4,763
64,3000,82,24,10,1.2,6,15,442,20,8,725
203,1650,60,22,10,5.0,7,15,562,16,4,750
839,1699,10,19,9,5.0,7,15,562,21,8,620
904,1326,10,27,13,4.7,7,15,562,18,5,650
436,1449,10,20,10,4.7,7,15,562,21,7,600
266,1049,57,26,7,4.5,7,15,562,21,8,640
275,1250,23,19,6,4.5,7,15,562,20,8,710
219,1499,10,20,9,4.5,7,15,562,19,6,660
275,1800,23,14,4,4.6,7,15,562,20,7,705
266,1619,10,22,11,4.4,7,15,562,21,7,610
150,1500,23,24,11,4.4,7,15,562,17,5,720
219,1749,10,16,8,4.5,7,15,562,20,7,645
219,1499,10,22,11,4.4,7,15,562,18,5,690
574,2200,10,26,11,4.4,7,15,562,21,7,640
566,1500,60,28,13,4.3,7,15,562,14,3,810
